SGD, 1, 1, 5, 5, 5, 5, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 1, 67.5
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 9, 71.73
100, SGD, 1, 1, 6, 6, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 10, 67.35
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 75.88
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 82.91
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 79.12
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 82.89
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 78.49
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 6, 79.34
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 7, 86.07
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 8, 84.84
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 9, 86.45
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 10, 78.73
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 78.51
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 80.04
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 79.45
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 84.69
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 86.39
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 6, 86.42
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 7, 88.1
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 8, 85.79
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 9, 84.71
100, SGD, 2, 2, 4, 4, 3, 3, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 10, 85.41
